SEXO;IDADE;DIA_MES;DIA_SEMANA;HORA_RETIRADA;TEMPO_TOTAL;ENDERECO_RETIRADA;LATITUDE;LONGITUDE
1;45;19;3;6;8;Eixo Monumentl Ldo Leste Pltform Inferior;-15.7814138;-47.8825954
1;36;19;3;6;8;Eixo Monumentl Ldo Leste Pltform Inferior;-15.7814138;-47.8825954
1;24;19;3;6;8;Eixo Monumentl Ldo Leste Pltform Inferior;-15.7814138;-47.8825954
0;21;19;3;6;8;Eixo Monumentl Ldo Leste Pltform Inferior;-15.7814138;-47.8825954
0;26;19;3;8;8;SQN 205;-15.7722474;-47.8804341
1;25;19;3;8;8;UNB áre 2, em frente o cesso o Centro Olímpico;-15.7533247;-47.8894441
1;34;19;3;8;8;EMI BL K;-15.7968694;-47.8754027
1;37;19;3;9;8;SS, EQ 2/3;-15.8105561;-47.9909422
1;22;19;3;9;8;SCS - QD 01;-15.7993464;-47.8866213
1;38;19;3;10;8;EMI BL G;-15.7629208;-47.8876142
1;28;19;3;10;8;UNB áre 1, em frente o Instituto de rtes;-15.7622276;-47.8742526
1;22;19;3;11;8;Eixo Monumentl Ldo Leste Pltform Inferior;-15.7814138;-47.8825954
1;28;19;3;11;8;EQS 104/304;-15.8071039;-47.8971485
0;25;19;3;11;8;SQN 205;-15.7722474;-47.8804341
0;32;19;3;12;8;SCS, QD. 03;-15.7972752;-47.892144
1;40;19;3;12;8;Eixo Monumentl Ldo Leste Pltform Inferior;-15.7814138;-47.8825954
1;20;19;3;12;8;Eixo Monumentl Ldo Leste Pltform Inferior;-15.7814138;-47.8825954
1;27;19;3;12;8;UNB áre 2, em frente o cesso o Centro Olímpico;-15.7533247;-47.8894441
1;22;19;3;13;8;CLN 403;-15.7797898;-47.8782012
1;34;19;3;13;8;UNB áre 1, em frente o Instituto de rtes;-15.7622276;-47.8742526
1;46;19;3;13;8;Eixo Monumentl Ldo Leste Pltform Inferior;-15.7814138;-47.8825954
0;20;19;3;14;8;Entrequdr 408/409 / Próximo o Supermercdo Big Box;-15.7594716;-47.8807764
1;46;19;3;14;8;UNB áre 1, em frente o ICC - Instituto Centrl de Ciênci l Sul;-15.7629679;-47.8722933
0;20;19;3;14;8;Entrequdr 410/411 / Próximo o Studios Center;-15.7533507;-47.882878
1;39;19;3;15;8;SDC, Lote 5, Vi de Ligção N1/S1;-15.7898915;-47.8967584
1;28;19;3;15;8;Eixo Monumentl Ldo Leste Pltform Inferior;-15.7814138;-47.8825954
1;22;19;3;15;8;CLN 204;-15.7766872;-47.8793288
1;32;19;3;16;8;Eixo Monumentl Ldo Oeste, Estcionmento Vi S1, em frente o TJDF;-15.7863445;-47.9088556
1;28;19;3;16;8;Entrequdr 408/409 / Próximo o Supermercdo Big Box;-15.7594716;-47.8807764
1;58;19;3;17;8;EMI, Vi N1, Blocos N/O;-15.7895048;-47.8907765
1;21;19;3;18;8;Eixo Monumentl Ldo Oeste, Estcionmento Vi S1, em frente o TJDF;-15.7863445;-47.9088556
1;22;19;3;18;8;CLN 403;-15.7797898;-47.8782012
1;21;19;3;18;8;Entrequdr 408/409 / Próximo o Supermercdo Big Box;-15.7594716;-47.8807764
1;17;19;3;18;8;Entrequdr 410/411 / Próximo o Studios Center;-15.7533507;-47.882878
1;21;19;3;18;8;CLN 406;-15.766622;-47.8801483
1;56;19;3;18;8;SHS, QD. 06;-15.7926277;-47.8957922
1;21;19;3;18;8;CLN 406;-15.766622;-47.8801483
1;35;19;3;18;8;EQN 104/105;-15.7741697;-47.8838873
1;27;19;3;19;8;EMI BL G;-15.7629208;-47.8876142
1;24;19;3;19;8;UNB áre 1, em frente o Instituto de rtes;-15.7622276;-47.8742526
1;24;19;3;19;8;SQS 305;-15.8085221;-47.899365
1;33;19;3;20;8;SQN 205;-15.7722474;-47.8804341
1;21;19;3;21;8;CLN 406;-15.766622;-47.8801483
0;32;19;3;21;8;CLN 406;-15.766622;-47.8801483
1;20;19;3;22;8;SQS 305;-15.8085221;-47.899365
1;38;19;3;23;8;CLN 406;-15.766622;-47.8801483
1;44;20;4;5;8;Eixo Monumentl Ldo Leste Pltform Inferior;-15.7814138;-47.8825954
1;36;20;4;6;8;Eixo Monumentl Ldo Leste Pltform Inferior;-15.7814138;-47.8825954
1;28;20;4;6;8;Eixo Monumentl Ldo Leste Pltform Inferior;-15.7814138;-47.8825954
1;35;20;4;7;8;EMI BL G;-15.7629208;-47.8876142
1;22;20;4;7;8;Eixo Monumentl Ldo Leste Pltform Inferior;-15.7814138;-47.8825954
1;36;20;4;7;8;Eixo Monumentl Ldo Leste Pltform Inferior;-15.7814138;-47.8825954
1;28;20;4;7;8;UNB áre 2, em frente o cesso o Centro Olímpico;-15.7533247;-47.8894441
0;26;20;4;7;8;Eixo Monumentl Ldo Leste Pltform Inferior;-15.7814138;-47.8825954
0;27;20;4;7;8;Entrequdr 410/411 / Próximo o Studios Center;-15.7533507;-47.882878
1;41;20;4;7;8;SBS, QD. 3/4;-15.8026711;-47.8838398
1;52;20;4;7;8;SDC, Lote 5, Vi de Ligção N1/S1;-15.7898915;-47.8967584
1;40;20;4;7;8;SQN 205;-15.7722474;-47.8804341
0;22;20;4;8;8;CLN 406;-15.766622;-47.8801483
1;25;20;4;8;8;UNB áre 2, em frente o cesso o Centro Olímpico;-15.7533247;-47.8894441
1;30;20;4;8;8;SS, EQ 2/3;-15.8105561;-47.9909422
0;32;20;4;8;8;UNB áre 2, em frente o cesso o Centro Olímpico;-15.7533247;-47.8894441
1;26;20;4;8;8;Entrequdr 410/411 / Próximo o Studios Center;-15.7533507;-47.882878
0;26;20;4;8;8;UNB áre 1, em frente o ICC - Instituto Centrl de Ciênci l Sul;-15.7629679;-47.8722933
0;26;20;4;8;8;Entrequdr 410/411 / Próximo o Studios Center;-15.7533507;-47.882878
0;20;20;4;8;8;Entrequdr 410/411 / Próximo o Studios Center;-15.7533507;-47.882878
1;26;20;4;9;8;UNB áre 1, em frente o Instituto de rtes;-15.7622276;-47.8742526
0;20;20;4;9;8;UNB áre 2, em frente o cesso o Centro Olímpico;-15.7533247;-47.8894441
0;32;20;4;9;8;Entrequdr 410/411 / Próximo o Studios Center;-15.7533507;-47.882878
1;43;20;4;10;8;EQS 104/304;-15.8071039;-47.8971485
1;33;20;4;11;8;EQN 104/105;-15.7741697;-47.8838873
0;39;20;4;11;8;EMI BL G;-15.7629208;-47.8876142
1;34;20;4;11;8;Eixo Monumentl Ldo Leste Pltform Inferior;-15.7814138;-47.8825954
1;36;20;4;11;8;EMI, Vi N1, Blocos N/O;-15.7895048;-47.8907765
1;23;20;4;11;8;UNB áre 2, em frente o cesso o Centro Olímpico;-15.7533247;-47.8894441
1;33;20;4;11;8;EQS 102 / 103;-15.8046388;-47.8929846
1;43;20;4;11;8;SCS, QD. 03;-15.7972752;-47.892144
1;23;20;4;11;8;Eixo Monumentl Ldo Leste Pltform Inferior;-15.7814138;-47.8825954
1;24;20;4;11;8;SCS - QD 01;-15.7993464;-47.8866213
1;21;20;4;11;8;UNB áre 1, em frente o Instituto de rtes;-15.7622276;-47.8742526
1;34;20;4;12;8;UNB áre 2, em frente o cesso o Centro Olímpico;-15.7533247;-47.8894441
1;42;20;4;12;8;SHS, QD. 06;-15.7926277;-47.8957922
0;24;20;4;12;8;UNB áre 2, em frente o cesso o Centro Olímpico;-15.7533247;-47.8894441
1;27;20;4;12;8;UNB áre 1, em frente o Instituto de rtes;-15.7622276;-47.8742526
1;55;20;4;13;8;EMI BL K;-15.7968694;-47.8754027
1;41;20;4;13;8;UNB áre 2, em frente o cesso o Centro Olímpico;-15.7533247;-47.8894441
0;43;20;4;13;8;St. de dministrção Federl Sul Q8 Lote 1;-15.802729;-47.9273005
1;26;20;4;13;8;UNB áre 1, em frente o Instituto de rtes;-15.7622276;-47.8742526
0;24;20;4;13;8;UNB áre 1, em frente o Instituto de rtes;-15.7622276;-47.8742526
1;28;20;4;14;8;Entrequdr 410/411 / Próximo o Studios Center;-15.7533507;-47.882878
1;30;20;4;14;8;Eixo Monumentl Ldo Leste Pltform Inferior;-15.7814138;-47.8825954
1;23;20;4;14;8;Entrequdr 410/411 / Próximo o Studios Center;-15.7533507;-47.882878
0;24;20;4;14;8;Eixo Monumentl Ldo Leste Pltform Inferior;-15.7814138;-47.8825954
0;24;20;4;14;8;Entrequadra Sul 204/205;-15.8122671;-47.8943173
1;23;20;4;14;8;SHS, QD. 06;-15.7926277;-47.8957922
1;23;20;4;15;8;Entrequdr 408/409 / Próximo o Supermercdo Big Box;-15.7594716;-47.8807764
0;26;20;4;15;8;EMI BL G;-15.7629208;-47.8876142
1;27;20;4;15;8;SDC, Lote 5, Vi de Ligção N1/S1;-15.7898915;-47.8967584
1;22;20;4;16;8;EMI BL G;-15.7629208;-47.8876142
1;55;20;4;16;8;EMI BL G;-15.7629208;-47.8876142
1;25;20;4;16;8;Estcionmento do CNMP, próximo  SFS Qudr 2;-15.8046215;-47.8700714
1;24;20;4;16;8;UNB áre 1, em frente o PT (Pvilhão nísio Teixeir);-15.7595709;-47.8705354
1;22;20;4;16;8;Eixo Monumentl Ldo Oeste, Estcionmento Vi S1, em frente o TJDF;-15.7863445;-47.9088556
0;25;20;4;17;8;Entrequdr 410/411 / Próximo o Studios Center;-15.7533507;-47.882878
1;30;20;4;17;8;Eixo Monumentl Ldo Leste Pltform Inferior;-15.7814138;-47.8825954
1;29;20;4;17;8;Eixo Monumentl Ldo Leste Pltform Inferior;-15.7814138;-47.8825954
1;59;20;4;17;8;Eixo Monumentl Ldo Leste Pltform Inferior;-15.7814138;-47.8825954
1;30;20;4;18;8;CLN 406;-15.766622;-47.8801483
1;31;20;4;18;8;Eixo Monumentl Ldo Leste Pltform Inferior;-15.7814138;-47.8825954
1;22;20;4;18;8;UNB áre 2, em frente o cesso o Centro Olímpico;-15.7533247;-47.8894441
1;29;20;4;18;8;Entrequdr 410/411 / Próximo o Studios Center;-15.7533507;-47.882878
0;22;20;4;19;8;Entrequdr 408/409 / Próximo o Supermercdo Big Box;-15.7594716;-47.8807764
1;26;20;4;19;8;Eixo Monumentl Ldo Leste Pltform Inferior;-15.7814138;-47.8825954
1;21;20;4;19;8;Eixo Monumentl Ldo Leste Pltform Inferior;-15.7814138;-47.8825954
0;26;20;4;19;8;SQN 205;-15.7722474;-47.8804341
0;24;20;4;19;8;UNB áre 1, em frente o Instituto de rtes;-15.7622276;-47.8742526
0;29;20;4;19;8;CLN 406;-15.766622;-47.8801483
0;23;20;4;19;8;UNB áre 1, em frente o Instituto de rtes;-15.7622276;-47.8742526
1;24;20;4;19;8;EQN 104/105;-15.7741697;-47.8838873
1;30;20;4;20;8;SRTVS;-15.7974902;-47.8963643
0;32;20;4;21;8;CLN 406;-15.766622;-47.8801483
1;21;20;4;21;8;CLN 406;-15.766622;-47.8801483
1;22;20;4;21;8;UNB áre 1, em frente o Instituto de rtes;-15.7622276;-47.8742526
1;24;20;4;22;8;UNB áre 2, em frente o cesso o Centro Olímpico;-15.7533247;-47.8894441
1;20;20;4;23;8;SQS 305;-15.8085221;-47.899365
1;36;21;5;6;8;Eixo Monumentl Ldo Leste Pltform Inferior;-15.7814138;-47.8825954
1;46;21;5;6;8;Eixo Monumentl Ldo Leste Pltform Inferior;-15.7814138;-47.8825954
1;25;21;5;6;8;Eixo Monumentl Ldo Leste Pltform Inferior;-15.7814138;-47.8825954
1;50;21;5;7;8;Eixo Monumentl Ldo Leste Pltform Inferior;-15.7814138;-47.8825954
1;47;21;5;7;8;EMI BL G;-15.7629208;-47.8876142
0;30;21;5;7;8;Entrequdr 410/411 / Próximo o Studios Center;-15.7533507;-47.882878
1;39;21;5;7;8;Eixo Monumentl Ldo Leste Pltform Inferior;-15.7814138;-47.8825954
1;23;21;5;7;8;Eixo Monumentl Ldo Leste Pltform Inferior;-15.7814138;-47.8825954
0;29;21;5;7;8;Entrequdr 410/411 / Próximo o Studios Center;-15.7533507;-47.882878
1;21;21;5;8;8;UNB áre 1, em frente o Instituto de rtes;-15.7622276;-47.8742526
1;60;21;5;8;8;CLN 204;-15.7766872;-47.8793288
0;30;21;5;9;8;CLN 406;-15.766622;-47.8801483
1;41;21;5;9;8;SHS, QD. 06;-15.7926277;-47.8957922
1;22;21;5;9;8;Entrequdr 408/409 / Próximo o Supermercdo Big Box;-15.7594716;-47.8807764
1;23;21;5;10;8;UNB áre 2, em frente o cesso o Centro Olímpico;-15.7533247;-47.8894441
1;28;21;5;10;8;EQS 104/304;-15.8071039;-47.8971485
1;35;21;5;10;8;SCN, QD. 02;-15.7972492;-47.8987101
0;25;21;5;10;8;EQS 102 / 103;-15.8046388;-47.8929846
0;28;21;5;10;8;SQS 305;-15.8085221;-47.899365
1;22;21;5;11;8;UNB áre 1, em frente o Instituto de rtes;-15.7622276;-47.8742526
1;25;21;5;11;8;Eixo Monumentl Ldo Leste Pltform Inferior;-15.7814138;-47.8825954
0;24;21;5;11;8;Eixo Monumentl Ldo Leste Pltform Inferior;-15.7814138;-47.8825954
1;28;21;5;11;8;EQS 104/304;-15.8071039;-47.8971485
1;31;21;5;11;8;UNB áre 1, em frente o Instituto de rtes;-15.7622276;-47.8742526
0;22;21;5;11;8;Eixo Monumentl Ldo Leste Pltform Inferior;-15.7814138;-47.8825954
0;30;21;5;12;8;UNB áre 1, em frente o ICC - Instituto Centrl de Ciênci l Sul;-15.7629679;-47.8722933
1;51;21;5;12;8;SCN, QD. 02;-15.7972492;-47.8987101
1;34;21;5;12;8;UNB áre 1, em frente o Instituto de rtes;-15.7622276;-47.8742526
1;22;21;5;12;8;UNB áre 1, em frente o Instituto de rtes;-15.7622276;-47.8742526
1;34;21;5;12;8;SCS, QD. 03;-15.7972752;-47.892144
1;24;21;5;12;8;SHS, QD. 06;-15.7926277;-47.8957922
0;18;21;5;12;8;CLN 406;-15.766622;-47.8801483
0;27;21;5;12;8;Entrequdr 408/409 / Próximo o Supermercdo Big Box;-15.7594716;-47.8807764
1;55;21;5;12;8;EMI BL K;-15.7968694;-47.8754027
1;23;21;5;12;8;EMI BL G;-15.7629208;-47.8876142
1;56;21;5;12;8;SS, EQ 2/3;-15.8105561;-47.9909422
1;22;21;5;13;8;CLN 403;-15.7797898;-47.8782012
1;24;21;5;13;8;UNB áre 1, em frente o Instituto de rtes;-15.7622276;-47.8742526
0;36;21;5;13;8;Eixo Monumentl Ldo Leste Pltform Inferior;-15.7814138;-47.8825954
1;22;21;5;13;8;Eixo Monumentl Ldo Leste Pltform Inferior;-15.7814138;-47.8825954
1;23;21;5;13;8;EMI BL K;-15.7968694;-47.8754027
1;29;21;5;14;8;UNB áre 1, em frente o Instituto de rtes;-15.7622276;-47.8742526
1;26;21;5;14;8;Entrequdr 410/411 / Próximo o Studios Center;-15.7533507;-47.882878
0;36;21;5;16;8;SBS, QD. 3/4;-15.8026711;-47.8838398
0;24;21;5;17;8;UNB áre 1, em frente o PT (Pvilhão nísio Teixeir);-15.7595709;-47.8705354
1;37;21;5;17;8;Eixo Monumentl Ldo Leste Pltform Inferior;-15.7814138;-47.8825954
1;39;21;5;17;8;Eixo Monumentl Ldo Leste Pltform Inferior;-15.7814138;-47.8825954
1;26;21;5;17;8;UNB áre 1, em frente o Instituto de rtes;-15.7622276;-47.8742526
1;20;21;5;17;8;CLN 406;-15.766622;-47.8801483
0;29;21;5;17;8;EQS 102 / 103;-15.8046388;-47.8929846
0;21;21;5;17;8;UNB áre 1, em frente  Bibliotec Centrl - BCE;-15.7609071;-47.8699691
1;17;21;5;17;8;Entrequdr 410/411 / Próximo o Studios Center;-15.7533507;-47.882878
1;20;21;5;17;8;Eixo Monumentl Ldo Oeste, Estcionmento Vi S1, em frente o TJDF;-15.7863445;-47.9088556
1;44;21;5;17;8;Eixo Monumentl Ldo Leste Pltform Inferior;-15.7814138;-47.8825954
1;24;21;5;17;8;UNB áre 1, em frente  Bibliotec Centrl - BCE;-15.7609071;-47.8699691
1;23;21;5;18;8;EQN 104/105;-15.7741697;-47.8838873
1;28;21;5;18;8;SCS, QD. 03;-15.7972752;-47.892144
1;48;21;5;18;8;Eixo Monumentl Ldo Leste Pltform Inferior;-15.7814138;-47.8825954
1;15;21;5;18;8;EQN 104/105;-15.7741697;-47.8838873
1;15;21;5;18;8;EQN 104/105;-15.7741697;-47.8838873
1;45;21;5;18;8;Eixo Monumentl Ldo Leste Pltform Inferior;-15.7814138;-47.8825954
1;35;21;5;18;8;Eixo Monumentl Ldo Leste Pltform Inferior;-15.7814138;-47.8825954
0;33;21;5;18;8;SCS, QD. 03;-15.7972752;-47.892144
1;23;21;5;19;8;UNB áre 2, em frente o cesso o Centro Olímpico;-15.7533247;-47.8894441
0;26;21;5;19;8;UNB áre 2, em frente o cesso o Centro Olímpico;-15.7533247;-47.8894441
1;31;21;5;19;8;SCS - QD 01;-15.7993464;-47.8866213
0;40;21;5;19;8;EMI BL G;-15.7629208;-47.8876142
1;23;21;5;20;8;SCS - QD 01;-15.7993464;-47.8866213
1;48;21;5;20;8;CLN 406;-15.766622;-47.8801483
0;32;21;5;21;8;CLN 406;-15.766622;-47.8801483
1;23;21;5;21;8;CLN 406;-15.766622;-47.8801483
1;44;22;6;6;8;Eixo Monumentl Ldo Leste Pltform Inferior;-15.7814138;-47.8825954
1;47;22;6;6;8;SBS, QD. 3/4;-15.8026711;-47.8838398
1;36;22;6;6;8;Eixo Monumentl Ldo Leste Pltform Inferior;-15.7814138;-47.8825954
1;24;22;6;6;8;Eixo Monumentl Ldo Leste Pltform Inferior;-15.7814138;-47.8825954
1;42;22;6;6;8;Eixo Monumentl Ldo Leste Pltform Inferior;-15.7814138;-47.8825954
1;33;22;6;7;8;Eixo Monumentl Ldo Leste Pltform Inferior;-15.7814138;-47.8825954
1;29;22;6;7;8;Entrequdr 410/411 / Próximo o Studios Center;-15.7533507;-47.882878
1;35;22;6;7;8;EMI BL G;-15.7629208;-47.8876142
1;22;22;6;7;8;Eixo Monumentl Ldo Leste Pltform Inferior;-15.7814138;-47.8825954
1;30;22;6;7;8;CLN 406;-15.766622;-47.8801483
1;22;22;6;7;8;SCS - QD 01;-15.7993464;-47.8866213
0;24;22;6;7;8;UNB áre 2, em frente o cesso o Centro Olímpico;-15.7533247;-47.8894441
1;32;22;6;8;8;Eixo Monumentl Ldo Leste Pltform Inferior;-15.7814138;-47.8825954
1;39;22;6;9;8;CLN 204;-15.7766872;-47.8793288
1;38;22;6;9;8;EMI BL G;-15.7629208;-47.8876142
1;32;22;6;9;8;Entrequdr 408/409 / Próximo o Supermercdo Big Box;-15.7594716;-47.8807764
1;27;22;6;9;8;UNB áre 1, em frente o Instituto de rtes;-15.7622276;-47.8742526
1;4;22;6;9;8;CLN 406;-15.766622;-47.8801483
0;23;22;6;9;8;UNB áre 2, em frente o cesso o Centro Olímpico;-15.7533247;-47.8894441
0;24;22;6;10;8;UNB áre 1, em frente  Bibliotec Centrl - BCE;-15.7609071;-47.8699691
1;26;22;6;10;8;EMI BL G;-15.7629208;-47.8876142
0;59;22;6;10;8;SHS, QD. 06;-15.7926277;-47.8957922
1;27;22;6;10;8;UNB áre 1, em frente o Instituto de rtes;-15.7622276;-47.8742526
0;38;22;6;11;8;UNB áre 1, em frente o Instituto de rtes;-15.7622276;-47.8742526
0;26;22;6;11;8;UNB áre 1, em frente o Instituto de rtes;-15.7622276;-47.8742526
1;31;22;6;11;8;UNB áre 1, em frente o Instituto de rtes;-15.7622276;-47.8742526
0;38;22;6;11;8;SS, EQ 2/3;-15.8105561;-47.9909422
1;34;22;6;12;8;UNB áre 2, em frente o cesso o Centro Olímpico;-15.7533247;-47.8894441
1;55;22;6;12;8;EMI BL K;-15.7968694;-47.8754027
1;26;22;6;12;8;Entrequdr 408/409 / Próximo o Supermercdo Big Box;-15.7594716;-47.8807764
1;27;22;6;12;8;Eixo Monumentl Ldo Leste Pltform Inferior;-15.7814138;-47.8825954
0;24;22;6;12;8;UNB áre 1, em frente o ICC - Instituto Centrl de Ciênci l Sul;-15.7629679;-47.8722933
1;33;22;6;13;8;CLN 403;-15.7797898;-47.8782012
1;44;22;6;13;8;SCS, QD. 03;-15.7972752;-47.892144
1;22;22;6;13;8;CLN 403;-15.7797898;-47.8782012
0;23;22;6;13;8;UNB áre 1, em frente o PT (Pvilhão nísio Teixeir);-15.7595709;-47.8705354
1;38;22;6;13;8;SHS, QD. 06;-15.7926277;-47.8957922
1;24;22;6;14;8;Entrequdr 408/409 / Próximo o Supermercdo Big Box;-15.7594716;-47.8807764
1;41;22;6;14;8;Eixo Monumentl Ldo Leste Pltform Inferior;-15.7814138;-47.8825954
0;26;22;6;15;8;SQN 205;-15.7722474;-47.8804341
1;32;22;6;15;8;UNB áre 1, em frente o Instituto de rtes;-15.7622276;-47.8742526
1;34;22;6;16;8;UNB áre 1, em frente  Bibliotec Centrl - BCE;-15.7609071;-47.8699691
0;23;22;6;16;8;SQN 205;-15.7722474;-47.8804341
1;22;22;6;17;8;Entrequdr 410/411 / Próximo o Studios Center;-15.7533507;-47.882878
1;22;22;6;17;8;CLN 406;-15.766622;-47.8801483
1;48;22;6;17;8;UNB áre 1, em frente o Instituto de rtes;-15.7622276;-47.8742526
1;30;22;6;17;8;CLN 403;-15.7797898;-47.8782012
1;47;22;6;17;8;Eixo Monumentl Ldo Leste Pltform Inferior;-15.7814138;-47.8825954
1;27;22;6;18;8;St. de dministrção Federl Sul Q8 Lote 1;-15.802729;-47.9273005
1;22;23;7;11;8;Entrequdr 410/411 / Próximo o Studios Center;-15.7533507;-47.882878
1;38;23;7;12;8;SRTVS;-15.7974902;-47.8963643
1;34;23;7;12;8;SCS - QD 01;-15.7993464;-47.8866213
1;22;23;7;12;8;SHS, QD. 06;-15.7926277;-47.8957922
0;22;23;7;12;8;CLN 204;-15.7766872;-47.8793288
1;38;23;7;13;8;Eixo Monumentl Ldo Leste Pltform Inferior;-15.7814138;-47.8825954
1;31;23;7;13;8;UNB áre 2, em frente o cesso o Centro Olímpico;-15.7533247;-47.8894441
1;26;23;7;14;8;UNB áre 1, em frente o Instituto de rtes;-15.7622276;-47.8742526
1;45;23;7;15;8;EMI, Vi N1, Blocos N/O;-15.7895048;-47.8907765
0;41;23;7;15;8;Entrequdr 410/411 / Próximo o Studios Center;-15.7533507;-47.882878
1;30;23;7;15;8;CLN 406;-15.766622;-47.8801483
1;48;23;7;17;8;CLN 406;-15.766622;-47.8801483
1;23;23;7;17;8;UNB áre 2, em frente o cesso o Centro Olímpico;-15.7533247;-47.8894441
1;41;23;7;18;8;Eixo Monumentl Ldo Leste Pltform Inferior;-15.7814138;-47.8825954
1;35;23;7;18;8;Eixo Monumentl Ldo Leste Pltform Inferior;-15.7814138;-47.8825954
1;35;23;7;18;8;Estcionmento do CNMP, próximo  SFS Qudr 2;-15.8046215;-47.8700714
1;32;23;7;18;8;Eixo Monumentl Ldo Leste Pltform Inferior;-15.7814138;-47.8825954
1;36;23;7;19;8;Eixo Monumentl Ldo Leste Pltform Inferior;-15.7814138;-47.8825954
1;22;23;7;19;8;Entrequdr 410/411 / Próximo o Studios Center;-15.7533507;-47.882878
1;55;23;7;19;8;Entrequdr 410/411 / Próximo o Studios Center;-15.7533507;-47.882878
0;28;23;7;20;8;UNB áre 1, em frente o Instituto de rtes;-15.7622276;-47.8742526
1;38;24;1;6;8;Eixo Monumentl Ldo Leste Pltform Inferior;-15.7814138;-47.8825954
1;24;24;1;8;8;EQN 104/105;-15.7741697;-47.8838873
1;20;24;1;8;8;UNB áre 2, em frente o cesso o Centro Olímpico;-15.7533247;-47.8894441
1;21;24;1;8;8;Entrequdr 410/411 / Próximo o Studios Center;-15.7533507;-47.882878
1;27;24;1;12;8;Eixo Monumentl Ldo Leste Pltform Inferior;-15.7814138;-47.8825954
0;28;24;1;12;8;EMI, Vi N1, Blocos N/O;-15.7895048;-47.8907765
0;26;24;1;12;8;CLN 406;-15.766622;-47.8801483
0;39;24;1;12;8;Entrequdr 410/411 / Próximo o Studios Center;-15.7533507;-47.882878
0;22;24;1;14;8;Entrequdr 408/409 / Próximo o Supermercdo Big Box;-15.7594716;-47.8807764
1;26;24;1;14;8;UNB áre 2, em frente o cesso o Centro Olímpico;-15.7533247;-47.8894441
1;29;24;1;15;8;EMI BL G;-15.7629208;-47.8876142
1;59;24;1;16;8;SQN 205;-15.7722474;-47.8804341
1;34;24;1;17;8;Prque Deck Sul, em frente o estcionmento e  cdemi o r livre;-15.8380081;-47.9035599
1;26;24;1;17;8;UNB áre 2, em frente o cesso o Centro Olímpico;-15.7533247;-47.8894441
1;31;24;1;18;8;PMU, Eixo Monumentl Ldo Oeste, Prç do Cruzeiro;-15.783907;-47.9164933
1;22;24;1;18;8;UNB áre 2, em frente o cesso o Centro Olímpico;-15.7533247;-47.8894441
1;22;24;1;19;8;Eixo Monumentl Ldo Leste Pltform Inferior;-15.7814138;-47.8825954
1;21;24;1;20;8;CLN 406;-15.766622;-47.8801483
1;28;24;1;20;8;CLN 403;-15.7797898;-47.8782012
0;26;24;1;20;8;CLN 403;-15.7797898;-47.8782012
1;21;24;1;21;8;Eixo Monumentl Ldo Leste Pltform Inferior;-15.7814138;-47.8825954
0;43;24;1;21;8;SCS - QD 01;-15.7993464;-47.8866213
1;45;25;2;6;8;EMI, Vi N1, Blocos N/O;-15.7895048;-47.8907765
1;21;25;2;6;8;PMU, Eixo Monumentl Ldo Oeste, Prç do Cruzeiro;-15.783907;-47.9164933
1;21;25;2;7;8;Eixo Monumentl Ldo Leste Pltform Inferior;-15.7814138;-47.8825954
0;27;25;2;9;8;CLN 406;-15.766622;-47.8801483
0;22;25;2;9;8;Eixo Monumentl Ldo Leste Pltform Inferior;-15.7814138;-47.8825954
0;39;25;2;10;8;Entrequdr 408/409 / Próximo o Supermercdo Big Box;-15.7594716;-47.8807764
1;24;25;2;10;8;EQN 104/105;-15.7741697;-47.8838873
1;24;25;2;10;8;SQN 205;-15.7722474;-47.8804341
1;37;25;2;11;8;EQS 102 / 103;-15.8046388;-47.8929846
1;49;25;2;11;8;SRTVS;-15.7974902;-47.8963643
0;21;25;2;11;8;UNB áre 1, em frente o Instituto de rtes;-15.7622276;-47.8742526
1;24;25;2;11;8;EMI BL K;-15.7968694;-47.8754027
0;34;25;2;11;8;UNB áre 1, em frente o Instituto de rtes;-15.7622276;-47.8742526
1;20;25;2;12;8;EQS 102 / 103;-15.8046388;-47.8929846
1;51;25;2;12;8;SCN, QD. 02;-15.7972492;-47.8987101
1;48;25;2;12;8;EMI BL G;-15.7629208;-47.8876142
1;25;25;2;12;8;UNB áre 1, em frente o ICC - Instituto Centrl de Ciênci l Sul;-15.7629679;-47.8722933
1;22;25;2;12;8;EMI BL G;-15.7629208;-47.8876142
1;31;25;2;12;8;CLN 406;-15.766622;-47.8801483
1;21;25;2;12;8;UNB áre 1, em frente o Instituto de rtes;-15.7622276;-47.8742526
1;40;25;2;13;8;EMI BL G;-15.7629208;-47.8876142
1;23;25;2;13;8;UNB áre 2, em frente o cesso o Centro Olímpico;-15.7533247;-47.8894441
1;21;25;2;13;8;Eixo Monumentl Ldo Leste Pltform Inferior;-15.7814138;-47.8825954
0;21;25;2;13;8;EMI BL K;-15.7968694;-47.8754027
1;28;25;2;13;8;Eixo Monumentl Ldo Leste Pltform Inferior;-15.7814138;-47.8825954
1;28;25;2;14;8;UNB áre 1, em frente o ICC - Instituto Centrl de Ciênci l Sul;-15.7629679;-47.8722933
1;45;25;2;14;8;SBS, QD. 3/4;-15.8026711;-47.8838398
1;21;25;2;14;8;Eixo Monumentl Ldo Leste Pltform Inferior;-15.7814138;-47.8825954
0;24;25;2;14;8;UNB áre 1, em frente o Instituto de rtes;-15.7622276;-47.8742526
